band_digits,family,supported,samples_requested,samples_built,d_value,unit_z_count,subunit_z_count,min_neg_log10_z,median_neg_log10_z,max_neg_log10_z,status
58,smooth_4321,true,1,1,120,0,1,3363.000000000000000000000000,3363.000000000000000000000000,3363.000000000000000000000000,ok
59,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
59,semiprime_balanced,true,1,1,4,0,1,58.000000000000000000000000,58.000000000000000000000000,58.000000000000000000000000,ok
59,prime_square,true,1,1,3,0,1,29.000000000000000000000000,29.000000000000000000000000,29.000000000000000000000000,ok
59,prime_cube,true,1,1,4,0,1,58.000000000000000000000000,58.000000000000000000000000,58.000000000000000000000000,ok
59,squarefree_3,true,1,1,8,0,1,174.000000000000000000000000,174.000000000000000000000000,174.000000000000000000000000,ok
59,squarefree_6,true,1,1,64,0,1,1798.000000000009094947017729,1798.000000000009094947017729,1798.000000000009094947017729,ok
59,smooth_4321,true,1,1,120,0,1,3422.000000000000000000000000,3422.000000000000000000000000,3422.000000000000000000000000,ok
60,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
60,semiprime_balanced,true,1,1,4,0,1,59.000000000000000000000000,59.000000000000000000000000,59.000000000000000000000000,ok
60,prime_square,true,1,1,3,0,1,29.500000000000000000000000,29.500000000000000000000000,29.500000000000000000000000,ok
60,prime_cube,true,1,1,4,0,1,59.000000000000000000000000,59.000000000000000000000000,59.000000000000000000000000,ok
60,squarefree_3,true,1,1,8,0,1,177.000000000000000000000000,177.000000000000000000000000,177.000000000000000000000000,ok
60,squarefree_6,true,1,1,64,0,1,1829.000000000001364242052659,1829.000000000001364242052659,1829.000000000001364242052659,ok
60,smooth_4321,true,1,1,120,0,1,3481.000000000000000000000000,3481.000000000000000000000000,3481.000000000000000000000000,ok
61,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
61,semiprime_balanced,true,1,1,4,0,1,60.000000000000000000000000,60.000000000000000000000000,60.000000000000000000000000,ok
61,prime_square,true,1,1,3,0,1,30.000000000000000000000000,30.000000000000000000000000,30.000000000000000000000000,ok
61,prime_cube,true,1,1,4,0,1,60.000000000000000000000000,60.000000000000000000000000,60.000000000000000000000000,ok
61,squarefree_3,true,1,1,8,0,1,180.000000000000000000000000,180.000000000000000000000000,180.000000000000000000000000,ok
61,squarefree_6,true,1,1,64,0,1,1860.000000008077904567471705,1860.000000008077904567471705,1860.000000008077904567471705,ok
61,smooth_4321,true,1,1,120,0,1,3540.000000000000000000000000,3540.000000000000000000000000,3540.000000000000000000000000,ok
62,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
62,semiprime_balanced,true,1,1,4,0,1,61.000000000000000000000000,61.000000000000000000000000,61.000000000000000000000000,ok
62,prime_square,true,1,1,3,0,1,30.500000000000000000000000,30.500000000000000000000000,30.500000000000000000000000,ok
62,prime_cube,true,1,1,4,0,1,61.000000000000000000000000,61.000000000000000000000000,61.000000000000000000000000,ok
62,squarefree_3,true,1,1,8,0,1,183.000000000000000000000000,183.000000000000000000000000,183.000000000000000000000000,ok
62,squarefree_6,true,1,1,64,0,1,1891.000000000134605215862393,1891.000000000134605215862393,1891.000000000134605215862393,ok
62,smooth_4321,true,1,1,120,0,1,3599.000000000000000000000000,3599.000000000000000000000000,3599.000000000000000000000000,ok
63,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
63,semiprime_balanced,true,1,1,4,0,1,62.000000000000000000000000,62.000000000000000000000000,62.000000000000000000000000,ok
63,prime_square,true,1,1,3,0,1,31.000000000000000000000000,31.000000000000000000000000,31.000000000000000000000000,ok
63,prime_cube,true,1,1,4,0,1,62.000000000000000000000000,62.000000000000000000000000,62.000000000000000000000000,ok
63,squarefree_3,true,1,1,8,0,1,186.000000000000000000000000,186.000000000000000000000000,186.000000000000000000000000,ok
63,squarefree_6,true,1,1,64,0,1,1922.000000000282625478575937,1922.000000000282625478575937,1922.000000000282625478575937,ok
63,smooth_4321,true,1,1,120,0,1,3658.000000000000000000000000,3658.000000000000000000000000,3658.000000000000000000000000,ok
64,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
64,semiprime_balanced,true,1,1,4,0,1,63.000000000000000000000000,63.000000000000000000000000,63.000000000000000000000000,ok
64,prime_square,true,1,1,3,0,1,31.500000000000000000000000,31.500000000000000000000000,31.500000000000000000000000,ok
64,prime_cube,true,1,1,4,0,1,63.000000000000000000000000,63.000000000000000000000000,63.000000000000000000000000,ok
64,squarefree_3,true,1,1,8,0,1,189.000000000000000000000000,189.000000000000000000000000,189.000000000000000000000000,ok
64,squarefree_6,true,1,1,64,0,1,1953.000000000092995833256282,1953.000000000092995833256282,1953.000000000092995833256282,ok
64,smooth_4321,true,1,1,120,0,1,3717.000000000000000000000000,3717.000000000000000000000000,3717.000000000000000000000000,ok
65,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
65,semiprime_balanced,true,1,1,4,0,1,64.000000000000000000000000,64.000000000000000000000000,64.000000000000000000000000,ok
65,prime_square,true,1,1,3,0,1,32.000000000000000000000000,32.000000000000000000000000,32.000000000000000000000000,ok
65,prime_cube,true,1,1,4,0,1,64.000000000000000000000000,64.000000000000000000000000,64.000000000000000000000000,ok
65,squarefree_3,true,1,1,8,0,1,192.000000000000000000000000,192.000000000000000000000000,192.000000000000000000000000,ok
65,squarefree_6,true,1,1,64,0,1,1984.000000000012960299500264,1984.000000000012960299500264,1984.000000000012960299500264,ok
65,smooth_4321,true,1,1,120,0,1,3776.000000000000000000000000,3776.000000000000000000000000,3776.000000000000000000000000,ok
66,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
66,semiprime_balanced,true,1,1,4,0,1,65.000000000000000000000000,65.000000000000000000000000,65.000000000000000000000000,ok
66,prime_square,true,1,1,3,0,1,32.500000000000000000000000,32.500000000000000000000000,32.500000000000000000000000,ok
66,prime_cube,true,1,1,4,0,1,65.000000000000000000000000,65.000000000000000000000000,65.000000000000000000000000,ok
66,squarefree_3,true,1,1,8,0,1,195.000000000000000000000000,195.000000000000000000000000,195.000000000000000000000000,ok
66,squarefree_6,true,1,1,64,0,1,2015.000000000000227373675443,2015.000000000000227373675443,2015.000000000000227373675443,ok
66,smooth_4321,true,1,1,120,0,1,3835.000000000000000000000000,3835.000000000000000000000000,3835.000000000000000000000000,ok
67,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
67,semiprime_balanced,true,1,1,4,0,1,66.000000000000000000000000,66.000000000000000000000000,66.000000000000000000000000,ok
67,prime_square,true,1,1,3,0,1,33.000000000000000000000000,33.000000000000000000000000,33.000000000000000000000000,ok
67,prime_cube,true,1,1,4,0,1,66.000000000000000000000000,66.000000000000000000000000,66.000000000000000000000000,ok
67,squarefree_3,true,1,1,8,0,1,198.000000000000000000000000,198.000000000000000000000000,198.000000000000000000000000,ok
67,squarefree_6,true,1,1,64,0,1,2046.000000004308276402298361,2046.000000004308276402298361,2046.000000004308276402298361,ok
67,smooth_4321,true,1,1,120,0,1,3894.000000000000000000000000,3894.000000000000000000000000,3894.000000000000000000000000,ok
68,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
68,semiprime_balanced,true,1,1,4,0,1,67.000000000000000000000000,67.000000000000000000000000,67.000000000000000000000000,ok
68,prime_square,true,1,1,3,0,1,33.500000000000000000000000,33.500000000000000000000000,33.500000000000000000000000,ok
68,prime_cube,true,1,1,4,0,1,67.000000000000000000000000,67.000000000000000000000000,67.000000000000000000000000,ok
68,squarefree_3,true,1,1,8,0,1,201.000000000000000000000000,201.000000000000000000000000,201.000000000000000000000000,ok
68,squarefree_6,true,1,1,64,0,1,2077.000000000228737917495891,2077.000000000228737917495891,2077.000000000228737917495891,ok
68,smooth_4321,true,1,1,120,0,1,3953.000000000000000000000000,3953.000000000000000000000000,3953.000000000000000000000000,ok
69,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
69,semiprime_balanced,true,1,1,4,0,1,68.000000000000000000000000,68.000000000000000000000000,68.000000000000000000000000,ok
69,prime_square,true,1,1,3,0,1,34.000000000000000000000000,34.000000000000000000000000,34.000000000000000000000000,ok
69,prime_cube,true,1,1,4,0,1,68.000000000000000000000000,68.000000000000000000000000,68.000000000000000000000000,ok
69,squarefree_3,true,1,1,8,0,1,204.000000000000000000000000,204.000000000000000000000000,204.000000000000000000000000,ok
69,squarefree_6,true,1,1,64,0,1,2108.000000000001364242052659,2108.000000000001364242052659,2108.000000000001364242052659,ok
69,smooth_4321,true,1,1,120,0,1,4012.000000000000000000000000,4012.000000000000000000000000,4012.000000000000000000000000,ok
70,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
70,semiprime_balanced,true,1,1,4,0,1,69.000000000000000000000000,69.000000000000000000000000,69.000000000000000000000000,ok
70,prime_square,true,1,1,3,0,1,34.500000000000000000000000,34.500000000000000000000000,34.500000000000000000000000,ok
70,prime_cube,true,1,1,4,0,1,69.000000000000000000000000,69.000000000000000000000000,69.000000000000000000000000,ok
70,squarefree_3,true,1,1,8,0,1,207.000000000000000000000000,207.000000000000000000000000,207.000000000000000000000000,ok
70,squarefree_6,true,1,1,64,0,1,2139.000000000017280399333686,2139.000000000017280399333686,2139.000000000017280399333686,ok
70,smooth_4321,true,1,1,120,0,1,4071.000000000000000000000000,4071.000000000000000000000000,4071.000000000000000000000000,ok
71,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
71,semiprime_balanced,true,1,1,4,0,1,70.000000000000000000000000,70.000000000000000000000000,70.000000000000000000000000,ok
71,prime_square,true,1,1,3,0,1,35.000000000000000000000000,35.000000000000000000000000,35.000000000000000000000000,ok
71,prime_cube,true,1,1,4,0,1,70.000000000000000000000000,70.000000000000000000000000,70.000000000000000000000000,ok
71,squarefree_3,true,1,1,8,0,1,210.000000000000000000000000,210.000000000000000000000000,210.000000000000000000000000,ok
71,squarefree_6,true,1,1,64,0,1,2170.000000000000909494701773,2170.000000000000909494701773,2170.000000000000909494701773,ok
71,smooth_4321,true,1,1,120,0,1,4130.000000000000000000000000,4130.000000000000000000000000,4130.000000000000000000000000,ok
72,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
72,semiprime_balanced,true,1,1,4,0,1,71.000000000000000000000000,71.000000000000000000000000,71.000000000000000000000000,ok
72,prime_square,true,1,1,3,0,1,35.500000000000000000000000,35.500000000000000000000000,35.500000000000000000000000,ok
72,prime_cube,true,1,1,4,0,1,71.000000000000000000000000,71.000000000000000000000000,71.000000000000000000000000,ok
72,squarefree_3,true,1,1,8,0,1,213.000000000000000000000000,213.000000000000000000000000,213.000000000000000000000000,ok
72,squarefree_6,true,1,1,64,0,1,2201.000000000000000000000000,2201.000000000000000000000000,2201.000000000000000000000000,ok
72,smooth_4321,true,1,1,120,0,1,4189.000000000000000000000000,4189.000000000000000000000000,4189.000000000000000000000000,ok
73,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
73,semiprime_balanced,true,1,1,4,0,1,72.000000000000000000000000,72.000000000000000000000000,72.000000000000000000000000,ok
73,prime_square,true,1,1,3,0,1,36.000000000000000000000000,36.000000000000000000000000,36.000000000000000000000000,ok
73,prime_cube,true,1,1,4,0,1,72.000000000000000000000000,72.000000000000000000000000,72.000000000000000000000000,ok
73,squarefree_3,true,1,1,8,0,1,216.000000000000000000000000,216.000000000000000000000000,216.000000000000000000000000,ok
73,squarefree_6,true,1,1,64,0,1,2232.000000000646195985609666,2232.000000000646195985609666,2232.000000000646195985609666,ok
73,smooth_4321,true,1,1,120,0,1,4248.000000000000000000000000,4248.000000000000000000000000,4248.000000000000000000000000,ok
74,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
74,semiprime_balanced,true,1,1,4,0,1,73.000000000000000000000000,73.000000000000000000000000,73.000000000000000000000000,ok
74,prime_square,true,1,1,3,0,1,36.500000000000000000000000,36.500000000000000000000000,36.500000000000000000000000,ok
74,prime_cube,true,1,1,4,0,1,73.000000000000000000000000,73.000000000000000000000000,73.000000000000000000000000,ok
74,squarefree_3,true,1,1,8,0,1,219.000000000000000000000000,219.000000000000000000000000,219.000000000000000000000000,ok
74,squarefree_6,true,1,1,64,0,1,2263.000000000025465851649642,2263.000000000025465851649642,2263.000000000025465851649642,ok
74,smooth_4321,true,1,1,120,0,1,4307.000000000000000000000000,4307.000000000000000000000000,4307.000000000000000000000000,ok
75,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
75,semiprime_balanced,true,1,1,4,0,1,74.000000000000000000000000,74.000000000000000000000000,74.000000000000000000000000,ok
75,prime_square,true,1,1,3,0,1,37.000000000000000000000000,37.000000000000000000000000,37.000000000000000000000000,ok
75,prime_cube,true,1,1,4,0,1,74.000000000000000000000000,74.000000000000000000000000,74.000000000000000000000000,ok
75,squarefree_3,true,1,1,8,0,1,222.000000000000000000000000,222.000000000000000000000000,222.000000000000000000000000,ok
75,squarefree_6,true,1,1,64,0,1,2294.000000000000454747350886,2294.000000000000454747350886,2294.000000000000454747350886,ok
75,smooth_4321,true,1,1,120,0,1,4366.000000000000000000000000,4366.000000000000000000000000,4366.000000000000000000000000,ok
76,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
76,semiprime_balanced,true,1,1,4,0,1,75.000000000000000000000000,75.000000000000000000000000,75.000000000000000000000000,ok
76,prime_square,true,1,1,3,0,1,37.500000000000000000000000,37.500000000000000000000000,37.500000000000000000000000,ok
76,prime_cube,true,1,1,4,0,1,75.000000000000000000000000,75.000000000000000000000000,75.000000000000000000000000,ok
76,squarefree_3,true,1,1,8,0,1,225.000000000000000000000000,225.000000000000000000000000,225.000000000000000000000000,ok
76,squarefree_6,true,1,1,64,0,1,2325.000000000000454747350886,2325.000000000000454747350886,2325.000000000000454747350886,ok
76,smooth_4321,true,1,1,120,0,1,4425.000000000000000000000000,4425.000000000000000000000000,4425.000000000000000000000000,ok
77,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
77,semiprime_balanced,true,1,1,4,0,1,76.000000000000000000000000,76.000000000000000000000000,76.000000000000000000000000,ok
77,prime_square,true,1,1,3,0,1,38.000000000000000000000000,38.000000000000000000000000,38.000000000000000000000000,ok
77,prime_cube,true,1,1,4,0,1,76.000000000000000000000000,76.000000000000000000000000,76.000000000000000000000000,ok
77,squarefree_3,true,1,1,8,0,1,228.000000000000000000000000,228.000000000000000000000000,228.000000000000000000000000,ok
77,squarefree_6,true,1,1,64,0,1,2356.000000000000000000000000,2356.000000000000000000000000,2356.000000000000000000000000,ok
77,smooth_4321,true,1,1,120,0,1,4484.000000000000000000000000,4484.000000000000000000000000,4484.000000000000000000000000,ok
78,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
78,semiprime_balanced,true,1,1,4,0,1,77.000000000000000000000000,77.000000000000000000000000,77.000000000000000000000000,ok
78,prime_square,true,1,1,3,0,1,38.500000000000000000000000,38.500000000000000000000000,38.500000000000000000000000,ok
78,prime_cube,true,1,1,4,0,1,77.000000000000000000000000,77.000000000000000000000000,77.000000000000000000000000,ok
78,squarefree_3,true,1,1,8,0,1,231.000000000000000000000000,231.000000000000000000000000,231.000000000000000000000000,ok
78,squarefree_6,true,1,1,64,0,1,2387.000000000000000000000000,2387.000000000000000000000000,2387.000000000000000000000000,ok
78,smooth_4321,true,1,1,120,0,1,4543.000000000000000000000000,4543.000000000000000000000000,4543.000000000000000000000000,ok
79,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
79,semiprime_balanced,true,1,1,4,0,1,78.000000000000000000000000,78.000000000000000000000000,78.000000000000000000000000,ok
79,prime_square,true,1,1,3,0,1,39.000000000000000000000000,39.000000000000000000000000,39.000000000000000000000000,ok
79,prime_cube,true,1,1,4,0,1,78.000000000000000000000000,78.000000000000000000000000,78.000000000000000000000000,ok
79,squarefree_3,true,1,1,8,0,1,234.000000000000000000000000,234.000000000000000000000000,234.000000000000000000000000,ok
79,squarefree_6,true,1,1,64,0,1,2418.000000000035015546018258,2418.000000000035015546018258,2418.000000000035015546018258,ok
79,smooth_4321,true,1,1,120,0,1,4602.000000000000000000000000,4602.000000000000000000000000,4602.000000000000000000000000,ok
80,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
80,semiprime_balanced,true,1,1,4,0,1,79.000000000000000000000000,79.000000000000000000000000,79.000000000000000000000000,ok
80,prime_square,true,1,1,3,0,1,39.500000000000000000000000,39.500000000000000000000000,39.500000000000000000000000,ok
80,prime_cube,true,1,1,4,0,1,79.000000000000000000000000,79.000000000000000000000000,79.000000000000000000000000,ok
80,squarefree_3,true,1,1,8,0,1,237.000000000000000000000000,237.000000000000000000000000,237.000000000000000000000000,ok
80,squarefree_6,true,1,1,64,0,1,2449.000000000001818989403546,2449.000000000001818989403546,2449.000000000001818989403546,ok
80,smooth_4321,true,1,1,120,0,1,4661.000000000000000000000000,4661.000000000000000000000000,4661.000000000000000000000000,ok
81,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
81,semiprime_balanced,true,1,1,4,0,1,80.000000000000000000000000,80.000000000000000000000000,80.000000000000000000000000,ok
81,prime_square,true,1,1,3,0,1,40.000000000000000000000000,40.000000000000000000000000,40.000000000000000000000000,ok
81,prime_cube,true,1,1,4,0,1,80.000000000000000000000000,80.000000000000000000000000,80.000000000000000000000000,ok
81,squarefree_3,true,1,1,8,0,1,240.000000000000000000000000,240.000000000000000000000000,240.000000000000000000000000,ok
81,squarefree_6,true,1,1,64,0,1,2480.000000000000454747350886,2480.000000000000454747350886,2480.000000000000454747350886,ok
81,smooth_4321,true,1,1,120,0,1,4720.000000000000000000000000,4720.000000000000000000000000,4720.000000000000000000000000,ok
82,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
82,semiprime_balanced,true,1,1,4,0,1,81.000000000000000000000000,81.000000000000000000000000,81.000000000000000000000000,ok
82,prime_square,true,1,1,3,0,1,40.500000000000000000000000,40.500000000000000000000000,40.500000000000000000000000,ok
82,prime_cube,true,1,1,4,0,1,81.000000000000000000000000,81.000000000000000000000000,81.000000000000000000000000,ok
82,squarefree_3,true,1,1,8,0,1,243.000000000000000000000000,243.000000000000000000000000,243.000000000000000000000000,ok
82,squarefree_6,true,1,1,64,0,1,2511.000000000000000000000000,2511.000000000000000000000000,2511.000000000000000000000000,ok
82,smooth_4321,true,1,1,120,0,1,4779.000000000000000000000000,4779.000000000000000000000000,4779.000000000000000000000000,ok
83,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
83,semiprime_balanced,true,1,1,4,0,1,82.000000000000000000000000,82.000000000000000000000000,82.000000000000000000000000,ok
83,prime_square,true,1,1,3,0,1,41.000000000000000000000000,41.000000000000000000000000,41.000000000000000000000000,ok
83,prime_cube,true,1,1,4,0,1,82.000000000000000000000000,82.000000000000000000000000,82.000000000000000000000000,ok
83,squarefree_3,true,1,1,8,0,1,246.000000000000000000000000,246.000000000000000000000000,246.000000000000000000000000,ok
83,squarefree_6,true,1,1,64,0,1,2542.000000000000000000000000,2542.000000000000000000000000,2542.000000000000000000000000,ok
83,smooth_4321,true,1,1,120,0,1,4838.000000000000000000000000,4838.000000000000000000000000,4838.000000000000000000000000,ok
84,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
84,semiprime_balanced,true,1,1,4,0,1,83.000000000000000000000000,83.000000000000000000000000,83.000000000000000000000000,ok
84,prime_square,true,1,1,3,0,1,41.500000000000000000000000,41.500000000000000000000000,41.500000000000000000000000,ok
84,prime_cube,true,1,1,4,0,1,83.000000000000000000000000,83.000000000000000000000000,83.000000000000000000000000,ok
84,squarefree_3,true,1,1,8,0,1,249.000000000000000000000000,249.000000000000000000000000,249.000000000000000000000000,ok
84,squarefree_6,true,1,1,64,0,1,2573.000000000000000000000000,2573.000000000000000000000000,2573.000000000000000000000000,ok
84,smooth_4321,true,1,1,120,0,1,4897.000000000000000000000000,4897.000000000000000000000000,4897.000000000000000000000000,ok
85,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
85,semiprime_balanced,true,1,1,4,0,1,84.000000000000000000000000,84.000000000000000000000000,84.000000000000000000000000,ok
85,prime_square,true,1,1,3,0,1,42.000000000000000000000000,42.000000000000000000000000,42.000000000000000000000000,ok
85,prime_cube,true,1,1,4,0,1,84.000000000000000000000000,84.000000000000000000000000,84.000000000000000000000000,ok
85,squarefree_3,true,1,1,8,0,1,252.000000000000000000000000,252.000000000000000000000000,252.000000000000000000000000,ok
85,squarefree_6,true,1,1,64,0,1,2604.000000000013642420526594,2604.000000000013642420526594,2604.000000000013642420526594,ok
85,smooth_4321,true,1,1,120,0,1,4956.000000000000000000000000,4956.000000000000000000000000,4956.000000000000000000000000,ok
86,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
86,semiprime_balanced,true,1,1,4,0,1,85.000000000000000000000000,85.000000000000000000000000,85.000000000000000000000000,ok
86,prime_square,true,1,1,3,0,1,42.500000000000000000000000,42.500000000000000000000000,42.500000000000000000000000,ok
86,prime_cube,true,1,1,4,0,1,85.000000000000000000000000,85.000000000000000000000000,85.000000000000000000000000,ok
86,squarefree_3,true,1,1,8,0,1,255.000000000000000000000000,255.000000000000000000000000,255.000000000000000000000000,ok
86,squarefree_6,true,1,1,64,0,1,2635.000000000000000000000000,2635.000000000000000000000000,2635.000000000000000000000000,ok
86,smooth_4321,true,1,1,120,0,1,5015.000000000000000000000000,5015.000000000000000000000000,5015.000000000000000000000000,ok
87,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
87,semiprime_balanced,true,1,1,4,0,1,86.000000000000000000000000,86.000000000000000000000000,86.000000000000000000000000,ok
87,prime_square,true,1,1,3,0,1,43.000000000000000000000000,43.000000000000000000000000,43.000000000000000000000000,ok
87,prime_cube,true,1,1,4,0,1,86.000000000000000000000000,86.000000000000000000000000,86.000000000000000000000000,ok
87,squarefree_3,true,1,1,8,0,1,258.000000000000000000000000,258.000000000000000000000000,258.000000000000000000000000,ok
87,squarefree_6,true,1,1,64,0,1,2666.000000000000000000000000,2666.000000000000000000000000,2666.000000000000000000000000,ok
87,smooth_4321,true,1,1,120,0,1,5074.000000000000000000000000,5074.000000000000000000000000,5074.000000000000000000000000,ok
88,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
88,semiprime_balanced,true,1,1,4,0,1,87.000000000000000000000000,87.000000000000000000000000,87.000000000000000000000000,ok
88,prime_square,true,1,1,3,0,1,43.500000000000000000000000,43.500000000000000000000000,43.500000000000000000000000,ok
88,prime_cube,true,1,1,4,0,1,87.000000000000000000000000,87.000000000000000000000000,87.000000000000000000000000,ok
88,squarefree_3,true,1,1,8,0,1,261.000000000000000000000000,261.000000000000000000000000,261.000000000000000000000000,ok
88,squarefree_6,true,1,1,64,0,1,2697.000000000000000000000000,2697.000000000000000000000000,2697.000000000000000000000000,ok
88,smooth_4321,true,1,1,120,0,1,5133.000000000000000000000000,5133.000000000000000000000000,5133.000000000000000000000000,ok
89,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
89,semiprime_balanced,true,1,1,4,0,1,88.000000000000000000000000,88.000000000000000000000000,88.000000000000000000000000,ok
89,prime_square,true,1,1,3,0,1,44.000000000000000000000000,44.000000000000000000000000,44.000000000000000000000000,ok
89,prime_cube,true,1,1,4,0,1,88.000000000000000000000000,88.000000000000000000000000,88.000000000000000000000000,ok
89,squarefree_3,true,1,1,8,0,1,264.000000000000000000000000,264.000000000000000000000000,264.000000000000000000000000,ok
89,squarefree_6,true,1,1,64,0,1,2728.000000000000000000000000,2728.000000000000000000000000,2728.000000000000000000000000,ok
89,smooth_4321,true,1,1,120,0,1,5192.000000000000000000000000,5192.000000000000000000000000,5192.000000000000000000000000,ok
90,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
90,semiprime_balanced,true,1,1,4,0,1,89.000000000000000000000000,89.000000000000000000000000,89.000000000000000000000000,ok
90,prime_square,true,1,1,3,0,1,44.500000000000000000000000,44.500000000000000000000000,44.500000000000000000000000,ok
90,prime_cube,true,1,1,4,0,1,89.000000000000000000000000,89.000000000000000000000000,89.000000000000000000000000,ok
90,squarefree_3,true,1,1,8,0,1,267.000000000000000000000000,267.000000000000000000000000,267.000000000000000000000000,ok
90,squarefree_6,true,1,1,64,0,1,2759.000000000000000000000000,2759.000000000000000000000000,2759.000000000000000000000000,ok
90,smooth_4321,true,1,1,120,0,1,5251.000000000000000000000000,5251.000000000000000000000000,5251.000000000000000000000000,ok
91,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
91,semiprime_balanced,true,1,1,4,0,1,90.000000000000000000000000,90.000000000000000000000000,90.000000000000000000000000,ok
91,prime_square,true,1,1,3,0,1,45.000000000000000000000000,45.000000000000000000000000,45.000000000000000000000000,ok
91,prime_cube,true,1,1,4,0,1,90.000000000000000000000000,90.000000000000000000000000,90.000000000000000000000000,ok
91,squarefree_3,true,1,1,8,0,1,270.000000000000000000000000,270.000000000000000000000000,270.000000000000000000000000,ok
91,squarefree_6,true,1,1,64,0,1,2790.000000000000454747350886,2790.000000000000454747350886,2790.000000000000454747350886,ok
91,smooth_4321,true,1,1,120,0,1,5310.000000000000000000000000,5310.000000000000000000000000,5310.000000000000000000000000,ok
92,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
92,semiprime_balanced,true,1,1,4,0,1,91.000000000000000000000000,91.000000000000000000000000,91.000000000000000000000000,ok
92,prime_square,true,1,1,3,0,1,45.500000000000000000000000,45.500000000000000000000000,45.500000000000000000000000,ok
92,prime_cube,true,1,1,4,0,1,91.000000000000000000000000,91.000000000000000000000000,91.000000000000000000000000,ok
92,squarefree_3,true,1,1,8,0,1,273.000000000000000000000000,273.000000000000000000000000,273.000000000000000000000000,ok
92,squarefree_6,true,1,1,64,0,1,2821.000000000000000000000000,2821.000000000000000000000000,2821.000000000000000000000000,ok
92,smooth_4321,true,1,1,120,0,1,5369.000000000000000000000000,5369.000000000000000000000000,5369.000000000000000000000000,ok
93,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
93,semiprime_balanced,true,1,1,4,0,1,92.000000000000000000000000,92.000000000000000000000000,92.000000000000000000000000,ok
