band_digits,family,sample_index,probable_prime_reps,exponent_vector,factor_digit_lengths,d_value,n_digits,n_bits,n_log10,leading16,trailing16,z_sci,neg_log10_z,status
20,smooth_4321,0,64,"4,3,2,1","2,2,3,8",120,20,64,19.000000127730924506215956,1000000294111365,0002941113659331,9.999826475825166786406861e-1122,1121.000007536124545866741378,ok
20,smooth_4321,1,64,"4,3,2,1","2,2,3,8",120,20,64,19.000000127730924506215956,1000000294111365,0002941113659331,9.999826475825166786406861e-1122,1121.000007536124545866741378,ok
20,smooth_4321,2,64,"4,3,2,1","2,2,3,8",120,20,64,19.000000127730924506215956,1000000294111365,0002941113659331,9.999826475825166786406861e-1122,1121.000007536124545866741378,ok
20,smooth_4321,3,64,"4,3,2,1","2,2,3,8",120,20,64,19.000000127730924506215956,1000000294111365,0002941113659331,9.999826475825166786406861e-1122,1121.000007536124545866741378,ok
21,probable_prime,0,64,"1","21",2,21,67,20.000000000000000000169375,1000000000000000,0000000000000039,1,0.000000000000000000000000,ok
21,probable_prime,1,64,"1","21",2,21,67,20.000000000000000000169375,1000000000000000,0000000000000039,1,0.000000000000000000000000,ok
21,probable_prime,2,64,"1","21",2,21,67,20.000000000000000000169375,1000000000000000,0000000000000039,1,0.000000000000000000000000,ok
21,probable_prime,3,64,"1","21",2,21,67,20.000000000000000000169375,1000000000000000,0000000000000039,1,0.000000000000000000000000,ok
21,semiprime_balanced,0,64,"1,1","11,11",4,21,67,20.000000002258331302748275,1000000005200000,0000520000000627,9.999999948000000207699999e-21,20.000000002258331302748275,ok
21,semiprime_balanced,1,64,"1,1","11,11",4,21,67,20.000000002258331302748275,1000000005200000,0000520000000627,9.999999948000000207699999e-21,20.000000002258331302748275,ok
21,semiprime_balanced,2,64,"1,1","11,11",4,21,67,20.000000002258331302748275,1000000005200000,0000520000000627,9.999999948000000207699999e-21,20.000000002258331302748275,ok
21,semiprime_balanced,3,64,"1,1","11,11",4,21,67,20.000000002258331302748275,1000000005200000,0000520000000627,9.999999948000000207699999e-21,20.000000002258331302748275,ok
21,prime_square,0,64,"2","11",3,21,67,20.000000001650319029664554,1000000003800000,0000380000000361,9.999999981000000036100000e-11,10.000000000825159514832277,ok
21,prime_square,1,64,"2","11",3,21,67,20.000000001650319029664554,1000000003800000,0000380000000361,9.999999981000000036100000e-11,10.000000000825159514832277,ok
21,prime_square,2,64,"2","11",3,21,67,20.000000001650319029664554,1000000003800000,0000380000000361,9.999999981000000036100000e-11,10.000000000825159514832277,ok
21,prime_square,3,64,"2","11",3,21,67,20.000000001650319029664554,1000000003800000,0000380000000361,9.999999981000000036100000e-11,10.000000000825159514832277,ok
21,prime_cube,0,64,"3","7",4,21,67,20.000011835955382038159539,1000027253665798,2725366579842591,9.999727470769436310984940e-21,20.000011835955382038159539,ok
21,prime_cube,1,64,"3","7",4,21,67,20.000011835955382038159539,1000027253665798,2725366579842591,9.999727470769436310984940e-21,20.000011835955382038159539,ok
21,prime_cube,2,64,"3","7",4,21,67,20.000011835955382038159539,1000027253665798,2725366579842591,9.999727470769436310984940e-21,20.000011835955382038159539,ok
21,prime_cube,3,64,"3","7",4,21,67,20.000011835955382038159539,1000027253665798,2725366579842591,9.999727470769436310984940e-21,20.000011835955382038159539,ok
21,squarefree_3,0,64,"1,1,1","7,7,8",8,21,67,20.000000038568056734077911,1000000088806236,0008880623644491,9.999997335813379845487853e-61,60.000000115704170202233734,ok
21,squarefree_3,1,64,"1,1,1","7,7,8",8,21,67,20.000000038568056734077911,1000000088806236,0008880623644491,9.999997335813379845487853e-61,60.000000115704170202233734,ok
21,squarefree_3,2,64,"1,1,1","7,7,8",8,21,67,20.000000038568056734077911,1000000088806236,0008880623644491,9.999997335813379845487853e-61,60.000000115704170202233734,ok
21,squarefree_3,3,64,"1,1,1","7,7,8",8,21,67,20.000000038568056734077911,1000000088806236,0008880623644491,9.999997335813379845487853e-61,60.000000115704170202233734,ok
21,squarefree_6,0,64,"1,1,1,1,1,1","4,4,4,4,4,5",64,21,67,20.000092117376782746221094,1000212130595098,1213059509894617,9.934462192612362760782268e-621,620.002855638680265132853922,ok
21,squarefree_6,1,64,"1,1,1,1,1,1","4,4,4,4,4,5",64,21,67,20.000092117376782746221094,1000212130595098,1213059509894617,9.934462192612362760782268e-621,620.002855638680265132853922,ok
21,squarefree_6,2,64,"1,1,1,1,1,1","4,4,4,4,4,5",64,21,67,20.000092117376782746221094,1000212130595098,1213059509894617,9.934462192612362760782268e-621,620.002855638680265132853922,ok
21,squarefree_6,3,64,"1,1,1,1,1,1","4,4,4,4,4,5",64,21,67,20.000092117376782746221094,1000212130595098,1213059509894617,9.934462192612362760782268e-621,620.002855638680265132853922,ok
21,smooth_4321,0,64,"4,3,2,1","2,2,3,9",120,21,67,20.000000026552915746474431,1000000061140349,0006114034984243,9.999963927259758004150182e-1181,1180.000001566622029041991405,ok
21,smooth_4321,1,64,"4,3,2,1","2,2,3,9",120,21,67,20.000000026552915746474431,1000000061140349,0006114034984243,9.999963927259758004150182e-1181,1180.000001566622029041991405,ok
21,smooth_4321,2,64,"4,3,2,1","2,2,3,9",120,21,67,20.000000026552915746474431,1000000061140349,0006114034984243,9.999963927259758004150182e-1181,1180.000001566622029041991405,ok
21,smooth_4321,3,64,"4,3,2,1","2,2,3,9",120,21,67,20.000000026552915746474431,1000000061140349,0006114034984243,9.999963927259758004150182e-1181,1180.000001566622029041991405,ok
22,probable_prime,0,64,"1","22",2,22,70,21.000000000000000000050812,1000000000000000,0000000000000117,1,0.000000000000000000000000,ok
22,probable_prime,1,64,"1","22",2,22,70,21.000000000000000000050812,1000000000000000,0000000000000117,1,0.000000000000000000000000,ok
22,probable_prime,2,64,"1","22",2,22,70,21.000000000000000000050812,1000000000000000,0000000000000117,1,0.000000000000000000000000,ok
22,probable_prime,3,64,"1","22",2,22,70,21.000000000000000000050812,1000000000000000,0000000000000117,1,0.000000000000000000000000,ok
22,semiprime_balanced,0,64,"1,1","11,11",4,22,70,21.000000000047772391529695,1000000000109999,0000109999996599,9.999999998900000034131000e-22,21.000000000047772391529695,ok
22,semiprime_balanced,1,64,"1,1","11,11",4,22,70,21.000000000047772391529695,1000000000109999,0000109999996599,9.999999998900000034131000e-22,21.000000000047772391529695,ok
22,semiprime_balanced,2,64,"1,1","11,11",4,22,70,21.000000000047772391529695,1000000000109999,0000109999996599,9.999999998900000034131000e-22,21.000000000047772391529695,ok
22,semiprime_balanced,3,64,"1,1","11,11",4,22,70,21.000000000047772391529695,1000000000109999,0000109999996599,9.999999998900000034131000e-22,21.000000000047772391529695,ok
22,prime_square,0,64,"2","11",3,22,70,21.000000000530562010764276,1000000001221664,0001221664177641,3.162277658236758665177683e-11,10.500000000265281005382138,ok
22,prime_square,1,64,"2","11",3,22,70,21.000000000530562010764276,1000000001221664,0001221664177641,3.162277658236758665177683e-11,10.500000000265281005382138,ok
22,prime_square,2,64,"2","11",3,22,70,21.000000000530562010764276,1000000001221664,0001221664177641,3.162277658236758665177683e-11,10.500000000265281005382138,ok
22,prime_square,3,64,"2","11",3,22,70,21.000000000530562010764276,1000000001221664,0001221664177641,3.162277658236758665177683e-11,10.500000000265281005382138,ok
22,prime_cube,0,64,"3","8",4,22,70,21.000002475476195146894733,1000005700010830,5700010830006859,9.999943000216599314101955e-22,21.000002475476195146894733,ok
22,prime_cube,1,64,"3","8",4,22,70,21.000002475476195146894733,1000005700010830,5700010830006859,9.999943000216599314101955e-22,21.000002475476195146894733,ok
22,prime_cube,2,64,"3","8",4,22,70,21.000002475476195146894733,1000005700010830,5700010830006859,9.999943000216599314101955e-22,21.000002475476195146894733,ok
22,prime_cube,3,64,"3","8",4,22,70,21.000002475476195146894733,1000005700010830,5700010830006859,9.999943000216599314101955e-22,21.000002475476195146894733,ok
22,squarefree_3,0,64,"1,1,1","8,8,7",8,22,70,21.000000217114123781832190,1000000499923869,0499923869860407,9.999985002298899607835091e-64,63.000000651342371345496571,ok
22,squarefree_3,1,64,"1,1,1","8,8,7",8,22,70,21.000000217114123781832190,1000000499923869,0499923869860407,9.999985002298899607835091e-64,63.000000651342371345496571,ok
22,squarefree_3,2,64,"1,1,1","8,8,7",8,22,70,21.000000217114123781832190,1000000499923869,0499923869860407,9.999985002298899607835091e-64,63.000000651342371345496571,ok
22,squarefree_3,3,64,"1,1,1","8,8,7",8,22,70,21.000000217114123781832190,1000000499923869,0499923869860407,9.999985002298899607835091e-64,63.000000651342371345496571,ok
22,squarefree_6,0,64,"1,1,1,1,1,1","4,4,4,4,4,6",64,22,70,21.000003087142178335694925,1000007108432824,7108432824577819,9.997796636432678191979937e-652,651.000095701407528406542680,ok
22,squarefree_6,1,64,"1,1,1,1,1,1","4,4,4,4,4,6",64,22,70,21.000003087142178335694925,1000007108432824,7108432824577819,9.997796636432678191979937e-652,651.000095701407528406542680,ok
22,squarefree_6,2,64,"1,1,1,1,1,1","4,4,4,4,4,6",64,22,70,21.000003087142178335694925,1000007108432824,7108432824577819,9.997796636432678191979937e-652,651.000095701407528406542680,ok
22,squarefree_6,3,64,"1,1,1,1,1,1","4,4,4,4,4,6",64,22,70,21.000003087142178335694925,1000007108432824,7108432824577819,9.997796636432678191979937e-652,651.000095701407528406542680,ok
22,smooth_4321,0,64,"4,3,2,1","2,2,3,10",120,22,70,21.000000003324721676114753,1000000007655454,0007655454599079,9.999995483282823869165127e-1240,1239.000000196158578890770417,ok
22,smooth_4321,1,64,"4,3,2,1","2,2,3,10",120,22,70,21.000000003324721676114753,1000000007655454,0007655454599079,9.999995483282823869165127e-1240,1239.000000196158578890770417,ok
22,smooth_4321,2,64,"4,3,2,1","2,2,3,10",120,22,70,21.000000003324721676114753,1000000007655454,0007655454599079,9.999995483282823869165127e-1240,1239.000000196158578890770417,ok
22,smooth_4321,3,64,"4,3,2,1","2,2,3,10",120,22,70,21.000000003324721676114753,1000000007655454,0007655454599079,9.999995483282823869165127e-1240,1239.000000196158578890770417,ok
23,probable_prime,0,64,"1","23",2,23,74,22.000000000000000000000391,1000000000000000,0000000000000009,1,0.000000000000000000000000,ok
23,probable_prime,1,64,"1","23",2,23,74,22.000000000000000000000391,1000000000000000,0000000000000009,1,0.000000000000000000000000,ok
23,probable_prime,2,64,"1","23",2,23,74,22.000000000000000000000391,1000000000000000,0000000000000009,1,0.000000000000000000000000,ok
23,probable_prime,3,64,"1","23",2,23,74,22.000000000000000000000391,1000000000000000,0000000000000009,1,0.000000000000000000000000,ok
23,semiprime_balanced,0,64,"1,1","12,12",4,23,74,22.000000000095544786010681,1000000000220000,0002200000000057,9.999999997800000000427000e-23,22.000000000095544786010681,ok
23,semiprime_balanced,1,64,"1,1","12,12",4,23,74,22.000000000095544786010681,1000000000220000,0002200000000057,9.999999997800000000427000e-23,22.000000000095544786010681,ok
23,semiprime_balanced,2,64,"1,1","12,12",4,23,74,22.000000000095544786010681,1000000000220000,0002200000000057,9.999999997800000000427000e-23,22.000000000095544786010681,ok
23,semiprime_balanced,3,64,"1,1","12,12",4,23,74,22.000000000095544786010681,1000000000220000,0002200000000057,9.999999997800000000427000e-23,22.000000000095544786010681,ok
23,prime_square,0,64,"2","12",3,23,74,22.000000000026057668913804,1000000000060000,0000600000000009,9.999999999700000000009000e-12,11.000000000013028834456902,ok
23,prime_square,1,64,"2","12",3,23,74,22.000000000026057668913804,1000000000060000,0000600000000009,9.999999999700000000009000e-12,11.000000000013028834456902,ok
23,prime_square,2,64,"2","12",3,23,74,22.000000000026057668913804,1000000000060000,0000600000000009,9.999999999700000000009000e-12,11.000000000013028834456902,ok
23,prime_square,3,64,"2","12",3,23,74,22.000000000026057668913804,1000000000060000,0000600000000009,9.999999999700000000009000e-12,11.000000000013028834456902,ok
23,prime_cube,0,64,"3","8",4,23,74,22.000000973619684447324255,1000002241844684,2418446845840147,9.999977581603412723079083e-23,22.000000973619684447324255,ok
23,prime_cube,1,64,"3","8",4,23,74,22.000000973619684447324255,1000002241844684,2418446845840147,9.999977581603412723079083e-23,22.000000973619684447324255,ok
23,prime_cube,2,64,"3","8",4,23,74,22.000000973619684447324255,1000002241844684,2418446845840147,9.999977581603412723079083e-23,22.000000973619684447324255,ok
23,prime_cube,3,64,"3","8",4,23,74,22.000000973619684447324255,1000002241844684,2418446845840147,9.999977581603412723079083e-23,22.000000973619684447324255,ok
23,squarefree_3,0,64,"1,1,1","8,8,8",8,23,74,22.000000099853507314037111,1000000229921223,2299212238563543,9.999993102366456134306326e-67,66.000000299560521942111332,ok
23,squarefree_3,1,64,"1,1,1","8,8,8",8,23,74,22.000000099853507314037111,1000000229921223,2299212238563543,9.999993102366456134306326e-67,66.000000299560521942111332,ok
23,squarefree_3,2,64,"1,1,1","8,8,8",8,23,74,22.000000099853507314037111,1000000229921223,2299212238563543,9.999993102366456134306326e-67,66.000000299560521942111332,ok
23,squarefree_3,3,64,"1,1,1","8,8,8",8,23,74,22.000000099853507314037111,1000000229921223,2299212238563543,9.999993102366456134306326e-67,66.000000299560521942111332,ok
23,squarefree_6,0,64,"1,1,1,1,1,1","4,4,4,4,4,7",64,23,74,22.000000087410037165663721,1000000201269068,2012690688103291,9.999937606789594173914574e-683,682.000002709711152135575343,ok
23,squarefree_6,1,64,"1,1,1,1,1,1","4,4,4,4,4,7",64,23,74,22.000000087410037165663721,1000000201269068,2012690688103291,9.999937606789594173914574e-683,682.000002709711152135575343,ok
23,squarefree_6,2,64,"1,1,1,1,1,1","4,4,4,4,4,7",64,23,74,22.000000087410037165663721,1000000201269068,2012690688103291,9.999937606789594173914574e-683,682.000002709711152135575343,ok
23,squarefree_6,3,64,"1,1,1,1,1,1","4,4,4,4,4,7",64,23,74,22.000000087410037165663721,1000000201269068,2012690688103291,9.999937606789594173914574e-683,682.000002709711152135575343,ok
23,smooth_4321,0,64,"4,3,2,1","2,2,3,11",120,23,74,22.000000000203878329044547,1000000000469447,0004694472013527,9.999999723026155102644908e-1299,1298.000000012028821413628293,ok
23,smooth_4321,1,64,"4,3,2,1","2,2,3,11",120,23,74,22.000000000203878329044547,1000000000469447,0004694472013527,9.999999723026155102644908e-1299,1298.000000012028821413628293,ok
23,smooth_4321,2,64,"4,3,2,1","2,2,3,11",120,23,74,22.000000000203878329044547,1000000000469447,0004694472013527,9.999999723026155102644908e-1299,1298.000000012028821413628293,ok
23,smooth_4321,3,64,"4,3,2,1","2,2,3,11",120,23,74,22.000000000203878329044547,1000000000469447,0004694472013527,9.999999723026155102644908e-1299,1298.000000012028821413628293,ok
24,probable_prime,0,64,"1","24",2,24,77,23.000000000000000000000508,1000000000000000,0000000000000117,1,0.000000000000000000000000,ok
24,probable_prime,1,64,"1","24",2,24,77,23.000000000000000000000508,1000000000000000,0000000000000117,1,0.000000000000000000000000,ok
24,probable_prime,2,64,"1","24",2,24,77,23.000000000000000000000508,1000000000000000,0000000000000117,1,0.000000000000000000000000,ok
24,probable_prime,3,64,"1","24",2,24,77,23.000000000000000000000508,1000000000000000,0000000000000117,1,0.000000000000000000000000,ok
24,semiprime_balanced,0,64,"1,1","12,12",4,24,77,23.000000000008251595155940,1000000000018999,0001899999999967,9.999999999810000000006910e-24,23.000000000008251595155940,ok
24,semiprime_balanced,1,64,"1,1","12,12",4,24,77,23.000000000008251595155940,1000000000018999,0001899999999967,9.999999999810000000006910e-24,23.000000000008251595155940,ok
24,semiprime_balanced,2,64,"1,1","12,12",4,24,77,23.000000000008251595155940,1000000000018999,0001899999999967,9.999999999810000000006910e-24,23.000000000008251595155940,ok
24,semiprime_balanced,3,64,"1,1","12,12",4,24,77,23.000000000008251595155940,1000000000018999,0001899999999967,9.999999999810000000006910e-24,23.000000000008251595155940,ok
24,prime_square,0,64,"2","12",3,24,77,23.000000000143274564782412,1000000000329901,0032990187712761,3.162277659646758664083829e-12,11.500000000071637282391206,ok
24,prime_square,1,64,"2","12",3,24,77,23.000000000143274564782412,1000000000329901,0032990187712761,3.162277659646758664083829e-12,11.500000000071637282391206,ok
24,prime_square,2,64,"2","12",3,24,77,23.000000000143274564782412,1000000000329901,0032990187712761,3.162277659646758664083829e-12,11.500000000071637282391206,ok
24,prime_square,3,64,"2","12",3,24,77,23.000000000143274564782412,1000000000329901,0032990187712761,3.162277659646758664083829e-12,11.500000000071637282391206,ok
24,prime_cube,0,64,"3","8",4,24,77,23.000000973006658342236129,1000002240433136,4043313664935467,9.999977595718828800392065e-24,23.000000973006658342236129,ok
24,prime_cube,1,64,"3","8",4,24,77,23.000000973006658342236129,1000002240433136,4043313664935467,9.999977595718828800392065e-24,23.000000973006658342236129,ok
24,prime_cube,2,64,"3","8",4,24,77,23.000000973006658342236129,1000002240433136,4043313664935467,9.999977595718828800392065e-24,23.000000973006658342236129,ok
24,prime_cube,3,64,"3","8",4,24,77,23.000000973006658342236129,1000002240433136,4043313664935467,9.999977595718828800392065e-24,23.000000973006658342236129,ok
24,squarefree_3,0,64,"1,1,1","8,8,9",8,24,77,23.000000011690874822776548,1000000026919234,2691923445330727,9.999999192423009879490962e-70,69.000000035072624468329643,ok
24,squarefree_3,1,64,"1,1,1","8,8,9",8,24,77,23.000000011690874822776548,1000000026919234,2691923445330727,9.999999192423009879490962e-70,69.000000035072624468329643,ok
24,squarefree_3,2,64,"1,1,1","8,8,9",8,24,77,23.000000011690874822776548,1000000026919234,2691923445330727,9.999999192423009879490962e-70,69.000000035072624468329643,ok
24,squarefree_3,3,64,"1,1,1","8,8,9",8,24,77,23.000000011690874822776548,1000000026919234,2691923445330727,9.999999192423009879490962e-70,69.000000035072624468329643,ok
24,squarefree_6,0,64,"1,1,1,1,1,1","4,4,4,4,4,8",64,24,77,23.000000035033577641072707,1000000080667796,8066779688423007,9.999974993015242035570803e-714,713.000001086040906873253907,ok
24,squarefree_6,1,64,"1,1,1,1,1,1","4,4,4,4,4,8",64,24,77,23.000000035033577641072707,1000000080667796,8066779688423007,9.999974993015242035570803e-714,713.000001086040906873253907,ok
24,squarefree_6,2,64,"1,1,1,1,1,1","4,4,4,4,4,8",64,24,77,23.000000035033577641072707,1000000080667796,8066779688423007,9.999974993015242035570803e-714,713.000001086040906873253907,ok
24,squarefree_6,3,64,"1,1,1,1,1,1","4,4,4,4,4,8",64,24,77,23.000000035033577641072707,1000000080667796,8066779688423007,9.999974993015242035570803e-714,713.000001086040906873253907,ok
24,smooth_4321,0,64,"4,3,2,1","2,2,3,12",120,24,77,23.000000000094150046570493,1000000000216788,0021678849376141,9.999999872094789512619440e-1358,1357.000000005554852747659062,ok
24,smooth_4321,1,64,"4,3,2,1","2,2,3,12",120,24,77,23.000000000094150046570493,1000000000216788,0021678849376141,9.999999872094789512619440e-1358,1357.000000005554852747659062,ok
24,smooth_4321,2,64,"4,3,2,1","2,2,3,12",120,24,77,23.000000000094150046570493,1000000000216788,0021678849376141,9.999999872094789512619440e-1358,1357.000000005554852747659062,ok
24,smooth_4321,3,64,"4,3,2,1","2,2,3,12",120,24,77,23.000000000094150046570493,1000000000216788,0021678849376141,9.999999872094789512619440e-1358,1357.000000005554852747659062,ok
25,probable_prime,0,64,"1","25",2,25,80,24.000000000000000000000003,1000000000000000,0000000000000007,1,0.000000000000000000000000,ok
25,probable_prime,1,64,"1","25",2,25,80,24.000000000000000000000003,1000000000000000,0000000000000007,1,0.000000000000000000000000,ok
25,probable_prime,2,64,"1","25",2,25,80,24.000000000000000000000003,1000000000000000,0000000000000007,1,0.000000000000000000000000,ok
25,probable_prime,3,64,"1","25",2,25,80,24.000000000000000000000003,1000000000000000,0000000000000007,1,0.000000000000000000000000,ok
25,semiprime_balanced,0,64,"1,1","13,12",4,25,80,24.000000000012160245492934,1000000000027999,0027999999999571,9.999999999720000000012130e-25,24.000000000012160245492934,ok
25,semiprime_balanced,1,64,"1,1","13,12",4,25,80,24.000000000012160245492934,1000000000027999,0027999999999571,9.999999999720000000012130e-25,24.000000000012160245492934,ok
25,semiprime_balanced,2,64,"1,1","13,12",4,25,80,24.000000000012160245492934,1000000000027999,0027999999999571,9.999999999720000000012130e-25,24.000000000012160245492934,ok
25,semiprime_balanced,3,64,"1,1","13,12",4,25,80,24.000000000012160245492934,1000000000027999,0027999999999571,9.999999999720000000012130e-25,24.000000000012160245492934,ok
25,prime_square,0,64,"2","13",3,25,80,24.000000000033874969587793,1000000000078000,0078000000001521,9.999999999610000000015210e-13,12.000000000016937484793897,ok
25,prime_square,1,64,"2","13",3,25,80,24.000000000033874969587793,1000000000078000,0078000000001521,9.999999999610000000015210e-13,12.000000000016937484793897,ok
25,prime_square,2,64,"2","13",3,25,80,24.000000000033874969587793,1000000000078000,0078000000001521,9.999999999610000000015210e-13,12.000000000016937484793897,ok
25,prime_square,3,64,"2","13",3,25,80,24.000000000033874969587793,1000000000078000,0078000000001521,9.999999999610000000015210e-13,12.000000000016937484793897,ok
25,prime_cube,0,64,"3","9",4,25,80,24.000000091201838007618591,1000000210000014,0000014700000343,9.999997900000293999965700e-25,24.000000091201838007618591,ok
25,prime_cube,1,64,"3","9",4,25,80,24.000000091201838007618591,1000000210000014,0000014700000343,9.999997900000293999965700e-25,24.000000091201838007618591,ok
25,prime_cube,2,64,"3","9",4,25,80,24.000000091201838007618591,1000000210000014,0000014700000343,9.999997900000293999965700e-25,24.000000091201838007618591,ok
25,prime_cube,3,64,"3","9",4,25,80,24.000000091201838007618591,1000000210000014,0000014700000343,9.999997900000293999965700e-25,24.000000091201838007618591,ok
25,squarefree_3,0,64,"1,1,1","9,9,8",8,25,80,24.000000013028767163164989,1000000029999845,9999845499989381,9.999999100004688999759671e-73,72.000000039086301489494967,ok
25,squarefree_3,1,64,"1,1,1","9,9,8",8,25,80,24.000000013028767163164989,1000000029999845,9999845499989381,9.999999100004688999759671e-73,72.000000039086301489494967,ok
25,squarefree_3,2,64,"1,1,1","9,9,8",8,25,80,24.000000013028767163164989,1000000029999845,9999845499989381,9.999999100004688999759671e-73,72.000000039086301489494967,ok
25,squarefree_3,3,64,"1,1,1","9,9,8",8,25,80,24.000000013028767163164989,1000000029999845,9999845499989381,9.999999100004688999759671e-73,72.000000039086301489494967,ok
25,squarefree_6,0,64,"1,1,1,1,1,1","5,5,5,5,5,4",64,25,80,24.000110435486709660093855,1000254319439141,9439141824168099,9.921480883097445242698633e-745,744.003423500087999462909517,ok
25,squarefree_6,1,64,"1,1,1,1,1,1","5,5,5,5,5,4",64,25,80,24.000110435486709660093855,1000254319439141,9439141824168099,9.921480883097445242698633e-745,744.003423500087999462909517,ok
25,squarefree_6,2,64,"1,1,1,1,1,1","5,5,5,5,5,4",64,25,80,24.000110435486709660093855,1000254319439141,9439141824168099,9.921480883097445242698633e-745,744.003423500087999462909517,ok
25,squarefree_6,3,64,"1,1,1,1,1,1","5,5,5,5,5,4",64,25,80,24.000110435486709660093855,1000254319439141,9439141824168099,9.921480883097445242698633e-745,744.003423500087999462909517,ok
25,smooth_4321,0,64,"4,3,2,1","2,3,4,8",120,25,80,24.000000166874588596285388,1000000384243013,4243013922648869,9.999773299235040899265440e-1417,1416.000009845600727180837879,ok
25,smooth_4321,1,64,"4,3,2,1","2,3,4,8",120,25,80,24.000000166874588596285388,1000000384243013,4243013922648869,9.999773299235040899265440e-1417,1416.000009845600727180837879,ok
25,smooth_4321,2,64,"4,3,2,1","2,3,4,8",120,25,80,24.000000166874588596285388,1000000384243013,4243013922648869,9.999773299235040899265440e-1417,1416.000009845600727180837879,ok
25,smooth_4321,3,64,"4,3,2,1","2,3,4,8",120,25,80,24.000000166874588596285388,1000000384243013,4243013922648869,9.999773299235040899265440e-1417,1416.000009845600727180837879,ok
26,probable_prime,0,64,"1","26",2,26,84,25.000000000000000000000001,1000000000000000,0000000000000013,1,0.000000000000000000000000,ok
26,probable_prime,1,64,"1","26",2,26,84,25.000000000000000000000001,1000000000000000,0000000000000013,1,0.000000000000000000000000,ok
26,probable_prime,2,64,"1","26",2,26,84,25.000000000000000000000001,1000000000000000,0000000000000013,1,0.000000000000000000000000,ok
26,probable_prime,3,64,"1","26",2,26,84,25.000000000000000000000001,1000000000000000,0000000000000013,1,0.000000000000000000000000,ok
26,semiprime_balanced,0,64,"1,1","13,13",4,26,84,25.000000000001433171789674,1000000000003299,0032999999986077,9.999999999967000000014032e-26,25.000000000001433171789674,ok
26,semiprime_balanced,1,64,"1,1","13,13",4,26,84,25.000000000001433171789674,1000000000003299,0032999999986077,9.999999999967000000014032e-26,25.000000000001433171789674,ok
26,semiprime_balanced,2,64,"1,1","13,13",4,26,84,25.000000000001433171789674,1000000000003299,0032999999986077,9.999999999967000000014032e-26,25.000000000001433171789674,ok
26,semiprime_balanced,3,64,"1,1","13,13",4,26,84,25.000000000001433171789674,1000000000003299,0032999999986077,9.999999999967000000014032e-26,25.000000000001433171789674,ok
26,prime_square,0,64,"2","13",3,26,84,25.000000000000170480088684,1000000000000392,0003925449108561,3.162277660167758663997787e-13,12.500000000000085240044342,ok
26,prime_square,1,64,"2","13",3,26,84,25.000000000000170480088684,1000000000000392,0003925449108561,3.162277660167758663997787e-13,12.500000000000085240044342,ok
26,prime_square,2,64,"2","13",3,26,84,25.000000000000170480088684,1000000000000392,0003925449108561,3.162277660167758663997787e-13,12.500000000000085240044342,ok
26,prime_square,3,64,"2","13",3,26,84,25.000000000000170480088684,1000000000000392,0003925449108561,3.162277660167758663997787e-13,12.500000000000085240044342,ok
26,prime_cube,0,64,"3","9",4,26,84,25.000000084645005274956032,1000000194902346,9023463359759587,9.999998050976916509412448e-26,25.000000084645005274956032,ok
26,prime_cube,1,64,"3","9",4,26,84,25.000000084645005274956032,1000000194902346,9023463359759587,9.999998050976916509412448e-26,25.000000084645005274956032,ok
26,prime_cube,2,64,"3","9",4,26,84,25.000000084645005274956032,1000000194902346,9023463359759587,9.999998050976916509412448e-26,25.000000084645005274956032,ok
26,prime_cube,3,64,"3","9",4,26,84,25.000000084645005274956032,1000000194902346,9023463359759587,9.999998050976916509412448e-26,25.000000084645005274956032,ok
26,squarefree_3,0,64,"1,1,1","9,9,9",8,26,84,25.000000011725883181318475,1000000026999844,9998441799893033,9.999999190004718339814077e-76,75.000000035177649543955425,ok
26,squarefree_3,1,64,"1,1,1","9,9,9",8,26,84,25.000000011725883181318475,1000000026999844,9998441799893033,9.999999190004718339814077e-76,75.000000035177649543955425,ok
26,squarefree_3,2,64,"1,1,1","9,9,9",8,26,84,25.000000011725883181318475,1000000026999844,9998441799893033,9.999999190004718339814077e-76,75.000000035177649543955425,ok
26,squarefree_3,3,64,"1,1,1","9,9,9",8,26,84,25.000000011725883181318475,1000000026999844,9998441799893033,9.999999190004718339814077e-76,75.000000035177649543955425,ok
26,squarefree_6,0,64,"1,1,1,1,1,1","5,5,5,5,5,5",64,26,84,25.000026663372032608934150,1000061396567663,5676633580767459,9.980985748314821481757340e-776,775.000826564533010876958648,ok
26,squarefree_6,1,64,"1,1,1,1,1,1","5,5,5,5,5,5",64,26,84,25.000026663372032608934150,1000061396567663,5676633580767459,9.980985748314821481757340e-776,775.000826564533010876958648,ok
26,squarefree_6,2,64,"1,1,1,1,1,1","5,5,5,5,5,5",64,26,84,25.000026663372032608934150,1000061396567663,5676633580767459,9.980985748314821481757340e-776,775.000826564533010876958648,ok
26,squarefree_6,3,64,"1,1,1,1,1,1","5,5,5,5,5,5",64,26,84,25.000026663372032608934150,1000061396567663,5676633580767459,9.980985748314821481757340e-776,775.000826564533010876958648,ok
26,smooth_4321,0,64,"4,3,2,1","2,3,4,9",120,26,84,25.000000008804475535157429,1000000020273054,2730543243826313,9.999988038905223253398807e-1476,1475.000000519464056574288297,ok
26,smooth_4321,1,64,"4,3,2,1","2,3,4,9",120,26,84,25.000000008804475535157429,1000000020273054,2730543243826313,9.999988038905223253398807e-1476,1475.000000519464056574288297,ok
